"Date","Conductivity","Conductivity_Qual","WaterTemperature","WaterTemperature_Qual"
"09:45:00 17/02/2016",451.8,2,23,15
"09:45:00 17/05/2015",301.3,2,11.6,2
"09:45:00 17/05/2016",473,2,13.7,2
"09:45:00 17/06/2016",455.3,2,8.6,2
"09:45:00 17/08/2015",264.1,2,10.7,2
"09:45:00 17/10/2015",242.2,2,19.6,2
"09:45:00 18/01/2015",293,2,22.3,2
"09:45:00 18/01/2016",251.6,2,21.9,2
"09:45:00 18/03/2016",389.8,2,21.7,2
"09:45:00 18/04/2015",388,2,16.8,2
"09:45:00 18/06/2015",325,2,9.8,2
"09:45:00 18/07/2015",250.6,2,9.3,2
"09:45:00 18/11/2015",282.7,2,20.4,2
"09:45:00 18/12/2015",253.6,2,23.6,2
"09:45:00 19/01/2015",264,2,21.7,2
"09:45:00 19/01/2016",258.4,2,22.6,2
"09:45:00 19/02/2016",455.7,2,22,15
"09:45:00 19/05/2016",373.9,2,13.4,2
"09:45:00 19/06/2016",453.3,2,9.3,2
"09:45:00 19/07/2016",186.9,2,9.8,2
"09:45:00 19/08/2015",256,2,9.9,2
"09:45:00 19/11/2015",291.9,2,21.3,2
"09:45:00 20/03/2016",277,2,19.6,2
"09:45:00 20/04/2015",397,2,15.9,2
"09:45:00 20/05/2015",299.6,2,11.3,2
"09:45:00 20/05/2016",331.4,2,13.4,2
"09:45:00 20/09/2015",226.7,2,13.9,2
"09:45:00 21/01/2015",271,2,22.1,2
"09:45:00 21/04/2015",380,2,15.1,2
"09:45:00 21/05/2016",421.9,2,13,2
"09:45:00 21/12/2014",249,2,21.2,2
"09:45:00 21/12/2015",256,2,25.3,2
"09:45:00 22/02/2015",286,2,24.6,2
"09:45:00 22/04/2016",542.7,2,16.9,2
"09:45:00 22/05/2015",295.6,2,11.5,2
"09:45:00 22/06/2016",449.8,2,10.6,2
"09:45:00 22/07/2015",255.8,2,8,2
"09:45:00 22/09/2015",233.3,2,13.7,2
"09:45:00 22/10/2015",238.8,2,19.4,2
"09:45:00 22/12/2014",256,2,22.6,2
"09:45:00 22/12/2015",278.9,2,24.7,2
"09:45:00 23/01/2016",287,2,23.2,15
"09:45:00 23/04/2015",375,2,15.2,2
"09:45:00 23/04/2016",519.8,2,16.4,2
"09:45:00 23/07/2015",254.1,2,8.3,2
"09:45:00 23/11/2015",274.3,2,20.5,2
"09:45:00 23/12/2015",274.7,2,24,2
"09:45:00 24/04/2015",366,2,15.5,2
"09:45:00 24/05/2016",570.3,2,12.7,2
"09:45:00 24/07/2015",252,2,8.8,2
"09:45:00 24/09/2015",240.9,2,12.6,2
"09:45:00 24/12/2014",282,2,23.7,2
"09:45:00 25/01/2015",353,2,25,2
"09:45:00 25/02/2016",396.4,2,24.7,2
"09:45:00 25/03/2016",278.3,2,18.5,2
"09:45:00 25/04/2015",378,2,15.5,2
"09:45:00 25/04/2016",465,2,15.6,2
"09:45:00 25/06/2016",362.3,2,9.6,2
"09:45:00 25/10/2015",251.7,2,18.1,2
"09:45:00 26/01/2015",292,2,24.2,2
"09:45:00 26/01/2016",272.4,2,22.8,15
"09:45:00 26/02/2015",361,2,23.5,2
"09:45:00 26/02/2016",544,2,24.5,2
"09:45:00 26/03/2015",782,2,17.9,2
"09:45:00 26/03/2016",322.4,2,18.6,2
"09:45:00 26/04/2015",306,2,15.7,2
"09:45:00 26/04/2016",252.1,2,15.5,2
"09:45:00 26/05/2016",450.3,2,12.1,2
"09:45:00 26/06/2015",285.7,2,8.2,2
"09:45:00 26/08/2015",236.7,2,11.2,2
"09:45:00 26/09/2015",245.5,2,12.8,2
"09:45:00 26/10/2015",242,2,18.3,2
"09:45:00 26/11/2014",263.9,2,19.7,2
"09:45:00 26/11/2015",252.7,2,20.2,2
"09:45:00 26/12/2014",265,2,23.3,2
"09:45:00 26/12/2015",778.1,2,23.8,2
"09:45:00 27/01/2015",271,2,23.1,2
"09:45:00 27/01/2016",449.9,2,22.7,15
"09:45:00 27/07/2015",252.9,2,8.8,2
"09:45:00 27/10/2015",257.3,2,18,2
"09:45:00 27/11/2014",260.4,2,19.4,2
"09:45:00 28/01/2015",286,2,21.9,2
"09:45:00 28/01/2016",239.4,2,23.1,15
"09:45:00 28/03/2015",497,2,16.9,2
"09:45:00 28/03/2016",359.5,2,18.3,2
"09:45:00 28/05/2015",298.2,2,9.9,2
"09:45:00 28/06/2015",310.9,2,8.6,2
"09:45:00 28/10/2015",238.6,2,18.4,2
"09:45:00 28/11/2014",248.8,2,19.7,2
"09:45:00 29/03/2015",411,2,16.5,2
"09:45:00 29/05/2015",292.3,2,10,2
"09:45:00 29/09/2015",262.5,2,14.3,2
"09:45:00 29/11/2015",283.2,2,19.2,2
"09:45:00 29/12/2015",278.5,2,21.6,2
"09:45:00 30/01/2015",260,2,20.9,2
"09:45:00 30/01/2016",239.3,2,22.2,15
"09:45:00 30/03/2015",393,2,16.6,2
"09:45:00 30/11/2014",250.8,2,21.1,2
"09:45:00 30/12/2014",278,2,22.7,2
"09:45:00 31/01/2016",239.8,2,22,15
"09:45:00 31/05/2015",298.5,2,10.5,2
"09:45:00 31/07/2015",249.7,2,9,2
"09:45:00 31/12/2014",301,2,22,2
"09:45:00 31/12/2015",277.1,2,23.1,2
"10:00:00 01/01/2015",260,2,21.9,2
"10:00:00 01/01/2016",268.9,2,24.1,2
"10:00:00 01/02/2015",277,2,20,2
"10:00:00 01/02/2016",237.2,2,22.6,15
"10:00:00 01/03/2015",276,2,22.6,2
"10:00:00 01/03/2016",350.4,2,23.8,2
"10:00:00 01/04/2015",359,2,17.5,2
"10:00:00 01/04/2016",356.9,2,17.3,2
"10:00:00 01/05/2015",269,2,13.9,2
"10:00:00 01/05/2016",183.3,2,15.8,2
"10:00:00 01/06/2015",293.6,2,10.3,2
"10:00:00 01/06/2016",491.3,2,9.9,2
"10:00:00 01/07/2015",318.7,2,9,2
"10:00:00 01/07/2016",308.6,2,8.4,2
"10:00:00 01/08/2015",253.7,2,9,2
"10:00:00 01/09/2015",200.3,2,10.7,2
"10:00:00 01/10/2015",247.1,2,14.4,2
"10:00:00 01/11/2015",252.6,2,19.3,2
"10:00:00 01/12/2014",236.2,2,22.1,2
"10:00:00 01/12/2015",298.8,2,19.9,2
"10:00:00 02/01/2015",260,2,22.2,2
"10:00:00 02/01/2016",280.7,2,24.7,2
"10:00:00 02/02/2015",263,2,20,2
"10:00:00 02/02/2016",255.7,2,22.5,15
"10:00:00 02/03/2015",294,2,21.9,2
"10:00:00 02/03/2016",320,2,24,2
"10:00:00 02/04/2015",574,2,17.8,2
"10:00:00 02/04/2016",409,2,17.4,2
"10:00:00 02/05/2015",293,2,13.7,2
"10:00:00 02/05/2016",201.8,2,15.2,2
"10:00:00 02/06/2015",300.6,2,10,2
"10:00:00 02/06/2016",488.8,2,9.9,2
"10:00:00 02/07/2015",317,2,9.1,2
"10:00:00 02/07/2016",298.1,2,8.9,2
"10:00:00 02/08/2015",250.6,2,9.1,2
"10:00:00 02/09/2015",197.8,2,10.8,2
"10:00:00 02/10/2015",253.4,2,14.8,2
"10:00:00 02/11/2015",258.8,2,19.4,2
"10:00:00 02/12/2014",228.7,2,22.1,2
"10:00:00 02/12/2015",272.6,2,19.9,2
"10:00:00 03/01/2015",268,2,23.4,2
"10:00:00 03/01/2016",267.5,2,23.5,2
"10:00:00 03/02/2015",274,2,20.1,2
"10:00:00 03/02/2016",245.2,2,23,15
"10:00:00 03/03/2015",306,2,21.6,2
"10:00:00 03/03/2016",523.6,2,24.3,2
"10:00:00 03/04/2015",351,2,17.6,2
"10:00:00 03/04/2016",510.1,2,17.2,2
"10:00:00 03/05/2015",252,2,13.9,2
"10:00:00 03/05/2016",235.3,2,14.7,2
"10:00:00 03/06/2015",305.7,2,9.5,2
"10:00:00 03/06/2016",498.3,2,9.9,2
"10:00:00 03/07/2015",326.3,2,8.9,2
"10:00:00 03/07/2016",294.6,2,9.1,2
"10:00:00 03/08/2015",235.6,2,9,2
"10:00:00 03/09/2015",196.2,2,11.3,2
"10:00:00 03/10/2015",256.7,2,15.6,2
"10:00:00 03/11/2015",232.1,2,18.9,2
"10:00:00 03/12/2014",241.1,2,22.3,2
"10:00:00 03/12/2015",265.4,2,19.5,2
"10:00:00 04/01/2015",264,2,24.5,2
"10:00:00 04/01/2016",247.3,2,22.1,2
"10:00:00 04/02/2015",277,2,20.6,2
"10:00:00 04/02/2016",249.7,2,22.8,15
"10:00:00 04/03/2015",331,2,21.7,2
"10:00:00 04/03/2016",344.3,2,24.5,2
"10:00:00 04/04/2015",348,2,17.3,2
"10:00:00 04/04/2016",431.1,2,16.9,2
"10:00:00 04/05/2015",264,2,14.3,2
"10:00:00 04/05/2016",317.8,2,14.2,2
"10:00:00 04/06/2015",311.8,2,9.1,2
"10:00:00 04/06/2016",475.8,2,10.1,2
"10:00:00 04/07/2015",317.6,2,8.8,2
"10:00:00 04/07/2016",289.1,2,9.3,2
"10:00:00 04/08/2015",223.6,2,8.7,2
"10:00:00 04/09/2015",207.6,2,11.5,2
"10:00:00 04/10/2015",258.1,2,16.5,2
"10:00:00 04/11/2015",215.3,2,18.1,2
"10:00:00 04/12/2014",223.6,2,21.8,2
"10:00:00 04/12/2015",271.2,2,19.6,2
"10:00:00 05/01/2015",264,2,24.5,2
"10:00:00 05/01/2016",221.1,2,21,2
"10:00:00 05/02/2015",298,2,21.1,2
"10:00:00 05/02/2016",242.1,2,22.7,15
"10:00:00 05/03/2015",332,2,21.2,2
"10:00:00 05/03/2016",497.9,2,24.9,2
"10:00:00 05/04/2015",323,2,17.5,2
"10:00:00 05/04/2016",409.2,2,16.8,2
"10:00:00 05/05/2015",265,2,14.4,2
"10:00:00 05/05/2016",344.3,2,13.9,2
"10:00:00 05/06/2015",339.9,2,8.7,2
"10:00:00 05/06/2016",477.3,2,10.7,2
"10:00:00 05/07/2015",332.9,2,8.8,2
"10:00:00 05/07/2016",290.6,2,9.2,2
"10:00:00 05/08/2015",218.5,2,8.7,2
"10:00:00 05/09/2015",220.1,2,11.4,2
"10:00:00 05/10/2015",259.4,2,17.4,2
"10:00:00 05/11/2015",212.5,2,18.2,2
"10:00:00 05/12/2014",242,2,21.9,2
"10:00:00 05/12/2015",286.1,2,20.6,2
"10:00:00 06/01/2015",254,2,24.4,2
"10:00:00 06/01/2016",211.9,2,20.8,2
"10:00:00 06/02/2015",273,2,21.4,2
"10:00:00 06/02/2016",245.6,2,22.9,15
"10:00:00 06/03/2015",317,2,20.2,2
"10:00:00 06/03/2016",483.5,2,24.7,2
"10:00:00 06/04/2015",358,2,17.8,2
"10:00:00 06/04/2016",438.3,2,16.9,2
"10:00:00 06/05/2015",258,2,14,2
"10:00:00 06/05/2016",399.7,2,13.6,2
"10:00:00 06/06/2015",339,2,8.5,2
"10:00:00 06/06/2016",455.8,2,11.2,2
"10:00:00 06/07/2015",322.2,2,9.1,2
"10:00:00 06/07/2016",279.1,2,9.6,2
"10:00:00 06/08/2015",215.5,2,8.9,2
"10:00:00 06/09/2015",229.5,2,11.4,2
"10:00:00 06/10/2015",249.7,2,18.2,2
"10:00:00 06/11/2015",214.8,2,18.2,2
"10:00:00 06/12/2014",244.5,2,21.4,2
"10:00:00 06/12/2015",282.9,2,21.2,2
"10:00:00 07/01/2015",251,2,24.5,2
"10:00:00 07/01/2016",221.7,2,21.6,2
"10:00:00 07/02/2015",257,2,22.3,2
"10:00:00 07/02/2016",253.1,2,23.2,15
"10:00:00 07/03/2015",313,2,19.9,2
"10:00:00 07/03/2016",446.1,2,25,2
"10:00:00 07/04/2015",405,2,17.6,2
"10:00:00 07/04/2016",508.4,2,16.4,2
"10:00:00 07/05/2015",270,2,13.5,2
"10:00:00 07/05/2016",418.2,2,13.6,2
"10:00:00 07/06/2015",327.1,2,8.6,2
"10:00:00 07/06/2016",503.3,2,11.3,2
"10:00:00 07/07/2015",337.4,2,9.2,2
"10:00:00 07/07/2016",299.7,2,10,2
"10:00:00 07/08/2015",214.5,2,9,2
"10:00:00 07/09/2015",243,2,11.5,2
"10:00:00 07/10/2015",253,2,18.4,2
"10:00:00 07/11/2015",213,2,18.3,2
"10:00:00 07/12/2014",216,2,20,2
"10:00:00 07/12/2015",296.7,2,21,2
"10:00:00 08/01/2015",242,2,25.8,2
"10:00:00 08/01/2016",233.5,2,21,2
"10:00:00 08/02/2015",262,2,23,2
"10:00:00 08/02/2016",253.5,2,24.2,15
"10:00:00 08/03/2015",322,2,19.6,2
"10:00:00 08/03/2016",495.7,2,24.8,2
"10:00:00 08/04/2015",344,2,17.3,2
"10:00:00 08/04/2016",475.5,2,16,2
"10:00:00 08/05/2015",269,2,13.2,2
"10:00:00 08/05/2016",428.7,2,13.9,2
"10:00:00 08/06/2015",328.2,2,9.1,2
"10:00:00 08/06/2016",505.8,2,11.6,2
"10:00:00 08/07/2015",318.7,2,9.3,2
"10:00:00 08/07/2016",272.2,2,10.4,2
"10:00:00 08/08/2015",218.4,2,9.2,2
"10:00:00 08/09/2015",244.4,2,11.3,2
"10:00:00 08/10/2015",249.3,2,17.9,2
"10:00:00 08/11/2015",244.3,2,18.1,2
"10:00:00 08/12/2014",224.4,2,18.3,2
"10:00:00 08/12/2015",277.5,2,20.7,2
"10:00:00 09/01/2015",249,2,25.7,2
"10:00:00 09/01/2016",248.4,2,21.3,2
"10:00:00 09/02/2015",256,2,23.3,2
"10:00:00 09/02/2016",276,2,24.3,15
"10:00:00 09/03/2015",316,2,19.9,2
"10:00:00 09/03/2016",412.3,2,24.9,2
"10:00:00 09/04/2015",304,2,16.5,2
"10:00:00 09/04/2016",444.6,2,15.9,2
"10:00:00 09/05/2015",314,2,13,2
"10:00:00 09/05/2016",456.2,2,14.2,2
"10:00:00 09/06/2015",315.3,2,9.7,2
"10:00:00 09/06/2016",516.3,2,11.6,2
"10:00:00 09/07/2015",309,2,9,2
"10:00:00 09/07/2016",206.7,2,10.7,2
"10:00:00 09/08/2015",220.4,2,9.4,2
"10:00:00 09/09/2015",241.8,2,11.2,2
"10:00:00 09/10/2015",254.6,2,17.6,2
"10:00:00 09/11/2015",255.5,2,18.5,2
"10:00:00 09/12/2014",177.9,2,17.1,2
"10:00:00 09/12/2015",262.3,2,21.6,2
"10:00:00 10/01/2015",256,2,24.8,2
"10:00:00 10/01/2016",270.2,2,21.8,2
"10:00:00 10/02/2015",256,2,23,2
"10:00:00 10/02/2016",278.5,2,24.5,15
"10:00:00 10/03/2015",378,2,20.3,2
"10:00:00 10/03/2016",434.9,2,24.6,2
"10:00:00 10/04/2015",300,2,16.2,2
"10:00:00 10/04/2016",430.7,2,16,2
"10:00:00 10/05/2015",417,2,12.9,2
"10:00:00 10/05/2016",1117.6,2,14.3,2
"10:00:00 10/06/2015",335.4,2,9.7,2
"10:00:00 10/06/2016",541.8,2,11.6,2
"10:00:00 10/07/2015",297.3,2,9,2
"10:00:00 10/07/2016",195.2,2,11,2
"10:00:00 10/08/2015",224.4,2,9.5,2
"10:00:00 10/09/2015",237.3,2,11.5,2
"10:00:00 10/10/2015",258,2,18,2
"10:00:00 10/11/2015",248.7,2,19.1,2
"10:00:00 10/12/2014",144.3,2,17.9,2
"10:00:00 10/12/2015",264.1,2,22.2,2
"10:00:00 11/01/2015",253,2,23.6,2
"10:00:00 11/01/2016",259,2,23.2,2
"10:00:00 11/02/2015",252,2,23.1,2
"10:00:00 11/02/2016",280,2,24.2,15
"10:00:00 11/03/2015",380,2,20.7,2
"10:00:00 11/03/2016",817.5,2,24.5,2
"10:00:00 11/04/2015",317,2,16.3,2
"10:00:00 11/04/2016",621.8,2,16.3,2
"10:00:00 11/05/2015",465,2,12.8,2
"10:00:00 11/05/2016",275.1,2,13.9,2
"10:00:00 11/06/2015",327.5,2,9.6,2
"10:00:00 11/06/2016",660.3,2,11.6,2
"10:00:00 11/07/2015",302.6,2,9,2
"10:00:00 11/07/2016",219.7,2,10.7,2
"10:00:00 11/08/2015",223.3,2,9.7,2
"10:00:00 11/09/2015",236.7,2,11.8,2
"10:00:00 11/10/2015",242.3,2,18.1,2
"10:00:00 11/11/2015",244,2,18.6,2
"10:00:00 11/12/2014",159,2,18.6,2
"10:00:00 11/12/2015",256.9,2,22.4,2
"10:00:00 12/01/2015",264,2,22.9,2
"10:00:00 12/01/2016",255.8,2,23.8,2
"10:00:00 12/02/2015",261,2,23.6,2
"10:00:00 12/02/2016",280.4,2,24.3,15
"10:00:00 12/03/2015",405,2,20.8,2
"10:00:00 12/03/2016",443.1,2,24.6,2
"10:00:00 12/04/2015",342,2,16.7,2
"10:00:00 12/04/2016",469.8,2,16.4,2
"10:00:00 12/05/2015",379,2,12.8,2
"10:00:00 12/05/2016",267.6,2,13.8,2
"10:00:00 12/06/2015",330.5,2,9.5,2
"10:00:00 12/06/2016",566.8,2,11.1,2
"10:00:00 12/07/2015",295.9,2,9.2,2
"10:00:00 12/07/2016",247.2,2,10.6,2
"10:00:00 12/08/2015",239.3,2,9.8,2
"10:00:00 12/09/2015",237.1,2,12.3,2
"10:00:00 12/10/2015",246.6,2,18.2,2
"10:00:00 12/11/2015",245.2,2,18,2
"10:00:00 12/12/2014",192,2,19.3,2
"10:00:00 12/12/2015",266.8,2,21.3,2
"10:00:00 13/01/2015",251,2,23.3,2
"10:00:00 13/01/2016",271.6,2,24.5,2
"10:00:00 13/02/2015",260,2,23.8,2
"10:00:00 13/02/2016",265.9,2,25,15
"10:00:00 13/03/2015",375,2,20.3,2
"10:00:00 13/03/2016",366.7,2,24.2,2
"10:00:00 13/04/2015",326,2,16.8,2
"10:00:00 13/04/2016",473.9,2,16.5,2
"10:00:00 13/05/2015",316,2,12.4,2
"10:00:00 13/05/2016",312.1,2,14.1,2
"10:00:00 13/06/2015",330.6,2,9.3,2
"10:00:00 13/06/2016",546.3,2,10.5,2
"10:00:00 13/07/2015",304.2,2,9.2,2
"10:00:00 13/07/2016",254.8,2,9.6,2
"10:00:00 13/08/2015",249.3,2,9.9,2
"10:00:00 13/09/2015",241.6,2,12.6,2
"10:00:00 13/10/2015",260.9,2,18,2
"10:00:00 13/11/2015",261.5,2,18.3,2
"10:00:00 13/12/2014",205,2,20.3,2
"10:00:00 13/12/2015",269.6,2,20.2,2
"10:00:00 14/01/2015",249,2,23,2
"10:00:00 14/01/2016",313.4,2,24.4,2
"10:00:00 14/02/2015",243,2,23.6,2
"10:00:00 14/02/2016",293.4,2,24.8,15
"10:00:00 14/03/2015",351,2,19.6,2
"10:00:00 14/03/2016",361.4,2,23.9,2
"10:00:00 14/04/2015",355,2,16.6,2
"10:00:00 14/04/2016",413,2,16.8,2
"10:00:00 14/05/2015",311,2,11.8,2
"10:00:00 14/05/2016",314.6,2,14.1,2
"10:00:00 14/06/2015",323.6,2,9.1,2
"10:00:00 14/06/2016",485.8,2,9.8,2
"10:00:00 14/07/2015",305.5,2,9.5,2
"10:00:00 14/07/2016",276.3,2,9.2,2
"10:00:00 14/08/2015",252.2,2,10,2
"10:00:00 14/09/2015",246,2,13.3,2
"10:00:00 14/10/2015",262.2,2,18.2,2
"10:00:00 14/11/2015",256.7,2,18.4,2
"10:00:00 14/12/2014",212,2,21.3,2
"10:00:00 14/12/2015",268.4,2,20.1,2
"10:00:00 15/01/2015",244,2,22.5,2
"10:00:00 15/01/2016",244.2,2,23.4,2
"10:00:00 15/02/2015",233,2,23.1,2
"10:00:00 15/02/2016",306.8,2,24.8,15
"10:00:00 15/03/2015",405,2,19.3,2
"10:00:00 15/03/2016",505,2,23,2
"10:00:00 15/04/2015",363,2,16.4,2
"10:00:00 15/04/2016",382.1,2,17,2
"10:00:00 15/05/2015",275.1,2,11.8,2
"10:00:00 15/05/2016",316,2,14.2,2
"10:00:00 15/06/2015",307.7,2,8.9,2
"10:00:00 15/06/2016",472.3,2,9,2
"10:00:00 15/07/2015",336.8,2,9.5,2
"10:00:00 15/07/2016",291.8,2,9,2
"10:00:00 15/08/2015",265.2,2,10.3,2
"10:00:00 15/09/2015",244.5,2,14,2
"10:00:00 15/10/2015",264.5,2,19,2
"10:00:00 15/11/2015",260.9,2,18.3,2
"10:00:00 15/12/2014",225,2,21.4,2
"10:00:00 15/12/2015",276.2,2,20.4,2
"10:00:00 16/01/2015",280,2,22.3,2
"10:00:00 16/01/2016",270,2,22.1,2
"10:00:00 16/02/2015",281,2,23.2,2
"10:00:00 16/02/2016",381.3,2,24.2,15
"10:00:00 16/03/2015",432,2,19,2
"10:00:00 16/03/2016",434.6,2,22.2,2
"10:00:00 16/04/2015",347,2,16.7,2
"10:00:00 16/04/2016",382.2,2,17.2,2
"10:00:00 16/05/2015",279.2,2,11.7,2
"10:00:00 16/05/2016",296.5,2,13.9,2
"10:00:00 16/06/2015",305.8,2,9,2
"10:00:00 16/06/2016",440.8,2,8.5,2
"10:00:00 16/07/2015",334.1,2,9.6,2
"10:00:00 16/07/2016",266.3,2,9.1,2
"10:00:00 16/08/2015",264.1,2,10.6,2
"10:00:00 16/09/2015",262.9,2,13.7,2
"10:00:00 16/10/2015",267.9,2,19.5,2
"10:00:00 16/11/2015",259.2,2,19.1,2
"10:00:00 16/12/2014",227,2,22.4,2
"10:00:00 16/12/2015",294,2,21.8,2
"10:00:00 17/01/2015",279,2,22.6,2
"10:00:00 17/01/2016",265.8,2,21.9,2
"10:00:00 17/02/2015",251,2,23.7,2
"10:00:00 17/02/2016",445.8,2,23.1,15
"10:00:00 17/03/2015",368,2,18.8,2
"10:00:00 17/03/2016",400.2,2,22.1,2
"10:00:00 17/04/2015",364,2,16.8,2
"10:00:00 17/04/2016",389.3,2,17.2,2
"10:00:00 17/05/2015",301.3,2,11.6,2
"10:00:00 17/05/2016",478,2,13.7,2
"10:00:00 17/06/2015",309.9,2,9.3,2
"10:00:00 17/06/2016",442.3,2,8.6,2
"10:00:00 17/07/2015",245.3,2,9.4,2
"10:00:00 17/07/2016",202.8,2,9,2
"10:00:00 17/08/2015",269.1,2,10.7,2
"10:00:00 17/09/2015",264.3,2,14,2
"10:00:00 17/10/2015",241.2,2,19.7,2
"10:00:00 17/11/2015",276.4,2,19.7,2
"10:00:00 17/12/2014",240,2,22.1,2
"10:00:00 17/12/2015",255.8,2,22.7,2
"10:00:00 18/01/2015",292,2,22.3,2
"10:00:00 18/01/2016",249.6,2,22,2
"10:00:00 18/02/2015",260,2,22.9,2
"10:00:00 18/02/2016",384.3,2,22.3,15
"10:00:00 18/03/2015",395,2,19,2
"10:00:00 18/03/2016",500.8,2,21.7,2
"10:00:00 18/04/2015",396,2,16.8,2
"10:00:00 18/04/2016",432.4,2,16.9,2
"10:00:00 18/05/2015",298.4,2,11.4,2
"10:00:00 18/05/2016",368.5,2,13.5,2
"10:00:00 18/06/2015",331,2,9.8,2
"10:00:00 18/06/2016",441.8,2,9,2
"10:00:00 18/07/2015",247.6,2,9.3,2
"10:00:00 18/07/2016",189.3,2,9.1,2
"10:00:00 18/08/2015",262.1,2,10.3,2
"10:00:00 18/09/2015",255.8,2,13.4,2
"10:00:00 18/10/2015",237.5,2,19.4,2
"10:00:00 18/11/2015",281.7,2,20.5,2
"10:00:00 18/12/2014",233,2,21.7,2
"10:00:00 18/12/2015",252.6,2,23.7,2
"10:00:00 19/01/2015",265,2,21.7,2
"10:00:00 19/01/2016",259.4,2,22.7,2
"10:00:00 19/02/2015",276,2,22.7,2
"10:00:00 19/02/2016",455.7,2,22,15
"10:00:00 19/03/2015",363,2,19.5,2
"10:00:00 19/03/2016",452.4,2,20.7,2
"10:00:00 19/04/2015",444,2,16.5,2
"10:00:00 19/04/2016",399.5,2,16.8,2
"10:00:00 19/05/2015",292.5,2,11.3,2
"10:00:00 19/05/2016",373,2,13.4,2
"10:00:00 19/06/2015",331.1,2,9.9,2
"10:00:00 19/06/2016",447.3,2,9.3,2
"10:00:00 19/07/2015",266.9,2,8.9,2
"10:00:00 19/07/2016",188.9,2,9.8,2
"10:00:00 19/08/2015",257,2,9.9,2
"10:00:00 19/09/2015",216.2,2,13.5,2
"10:00:00 19/10/2015",228.8,2,19.5,2
"10:00:00 19/11/2015",290.9,2,21.1,2
"10:00:00 19/12/2014",242,2,21.4,2
"10:00:00 19/12/2015",230.4,2,25,2
"10:00:00 20/01/2015",291,2,21.8,2
"10:00:00 20/01/2016",288.2,2,23.3,2
"10:00:00 20/02/2015",311,2,23,2
"10:00:00 20/02/2016",428.2,2,22.1,15
"10:00:00 20/03/2015",402,2,20.1,2
"10:00:00 20/03/2016",278,2,19.6,2
"10:00:00 20/04/2015",389,2,15.9,2
"10:00:00 20/04/2016",420.5,2,16.7,2
"10:00:00 20/05/2015",299.6,2,11.3,2
"10:00:00 20/05/2016",331.4,2,13.4,2
"10:00:00 20/06/2015",323.2,2,9.7,2
"10:00:00 20/06/2016",461.8,2,9.8,2
"10:00:00 20/07/2015",269.2,2,8.4,2
"10:00:00 20/07/2016",182.4,2,10.2,2
"10:00:00 20/08/2015",262,2,9.9,2
"10:00:00 20/09/2015",228.6,2,13.9,2
"10:00:00 20/10/2015",230.1,2,19.8,2
"10:00:00 20/11/2015",295.8,2,21.4,2
"10:00:00 20/12/2014",243,2,20.9,2
"10:00:00 20/12/2015",277.2,2,26,2
"10:00:00 21/01/2015",277,2,22.2,2
"10:00:00 21/01/2016",266,2,24,2
"10:00:00 21/02/2015",286,2,23.5,2
"10:00:00 21/02/2016",393.7,2,22.1,15
"10:00:00 21/03/2015",371,2,19.9,2
"10:00:00 21/03/2016",323.6,2,18.4,2
"10:00:00 21/04/2015",377,2,15.1,2
"10:00:00 21/04/2016",479.6,2,16.8,2
"10:00:00 21/05/2015",307.6,2,11.6,2
"10:00:00 21/05/2016",416.9,2,13.1,2
"10:00:00 21/06/2015",258.3,2,9.3,2
"10:00:00 21/06/2016",498.3,2,10.2,2
"10:00:00 21/07/2015",262.5,2,7.9,2
"10:00:00 21/08/2015",246.5,2,10.1,2
"10:00:00 21/09/2015",236.1,2,14,2
"10:00:00 21/10/2015",237.4,2,20.2,2
"10:00:00 21/11/2015",301.6,2,20.9,2
"10:00:00 21/12/2014",250,2,21.2,2
"10:00:00 21/12/2015",258,2,25.3,2
"10:00:00 22/01/2015",262,2,22.9,2
"10:00:00 22/01/2016",265.5,2,23.6,15
"10:00:00 22/02/2015",285,2,24.6,2
"10:00:00 22/02/2016",341.1,2,22.5,15
"10:00:00 22/03/2015",356,2,19.2,2
"10:00:00 22/03/2016",308.2,2,17.9,2
"10:00:00 22/04/2015",353,2,15,2
"10:00:00 22/04/2016",554.7,2,16.9,2
"10:00:00 22/05/2015",295.6,2,11.6,2
"10:00:00 22/05/2016",464.4,2,12.9,2
"10:00:00 22/06/2015",289.4,2,8.8,2
"10:00:00 22/06/2016",437.8,2,10.6,2
"10:00:00 22/07/2015",253.8,2,8,2
"10:00:00 22/08/2015",244,2,10.1,2
"10:00:00 22/09/2015",234.3,2,13.7,2
"10:00:00 22/10/2015",239.8,2,19.5,2
"10:00:00 22/11/2015",293.5,2,20.6,2
"10:00:00 22/12/2014",256,2,22.6,2
"10:00:00 22/12/2015",275.8,2,24.7,2
"10:00:00 23/01/2015",265,2,24.3,2
"10:00:00 23/01/2016",284,2,23.2,15
"10:00:00 23/02/2015",303,2,25,2
"10:00:00 23/02/2016",376.6,2,22.9,15
"10:00:00 23/03/2015",328,2,19,2
"10:00:00 23/03/2016",310.8,2,17.9,2
"10:00:00 23/04/2015",369,2,15.2,2
"10:00:00 23/04/2016",527.8,2,16.4,2
"10:00:00 23/05/2015",309.7,2,11.7,2
"10:00:00 23/05/2016",930.9,2,13,2
"10:00:00 23/06/2015",267.5,2,8.3,2
"10:00:00 23/06/2016",398.3,2,10.7,2
"10:00:00 23/07/2015",253.1,2,8.3,2
"10:00:00 23/08/2015",239.4,2,10.4,2
