"Date","AmmoniaasN","AmmoniaasN_Qual","ArsenicasAs","ArsenicasAs_Qual","CadmiumasCd","CadmiumasCd_Qual","ChromiumasCr","ChromiumasCr_Qual","Colour","Colour_Qual","Conductivity","Conductivity_Qual","ConductivityLab","ConductivityLab_Qual","CopperasCu","CopperasCu_Qual","DissolvedOxygenmgL","DissolvedOxygenmgL_Qual","DissolvedOxygenppm","DissolvedOxygenppm_Qual","FieldpH","FieldpH_Qual","FilteredReactivePhosphorus","FilteredReactivePhosphorus_Qual","KjeldahlNitrogen","KjeldahlNitrogen_Qual","LeadasPb","LeadasPb_Qual","MercuryasHg","MercuryasHg_Qual","NickelasNi","NickelasNi_Qual","NitrateNitriteasN","NitrateNitriteasN_Qual","TotalNitrogen","TotalNitrogen_Qual","TotalPhosphorus","TotalPhosphorus_Qual","TotalSuspendedSolids","TotalSuspendedSolids_Qual","Turbidity","Turbidity_Qual","WaterTemperature","WaterTemperature_Qual","ZincasZn","ZincasZn_Qual","pHLab","pHLab_Qual"
"09:00:00 26/11/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 27/04/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,1,NA,NA,9.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,1,0.18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 27/06/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,1,NA,NA,11.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,1,0.063,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:01:00 02/05/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361,1,NA,NA,9.78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:02:00 03/04/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,1,NA,NA,9.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,1,0.094,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:02:00 06/06/2007",NA,NA,NA,NA,NA,NA,NA,NA,35,65,371,65,NA,NA,NA,NA,NA,NA,8.9,65,6.9,65,0.003,65,0.26,65,NA,NA,NA,NA,NA,NA,0.25,65,NA,NA,0.01,65,19,65,18.8,65,8.3,65,NA,NA,NA,NA
"09:02:00 21/08/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,1,NA,NA,10.86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.086,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:03:00 21/02/2011",NA,NA,NA,NA,NA,NA,NA,NA,70,1,NA,180,NA,NA,NA,NA,NA,NA,NA,180,NA,180,0.017,1,0.87,1,NA,NA,NA,NA,NA,NA,0.34,1,NA,NA,0.14,1,93,1,NA,180,NA,180,NA,NA,NA,NA
"09:05:00 01/10/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:05:00 02/07/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:05:00 08/08/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,1,NA,NA,10.76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:06:00 10/08/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,1,0.069,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:07:00 03/06/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1,0.058,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:08:00 16/08/2006",NA,NA,NA,NA,NA,NA,NA,NA,35,65,467,65,NA,NA,NA,NA,NA,NA,10.1,65,7.1,65,0.004,65,0.4,65,NA,NA,NA,NA,NA,NA,0.61,65,NA,NA,0.03,65,34,65,35,65,10.1,65,NA,NA,NA,NA
"09:08:00 28/01/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,1,NA,NA,7.44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:10:00 01/02/2005",NA,NA,NA,NA,NA,NA,NA,NA,75,65,400,65,NA,NA,NA,NA,NA,NA,6.5,65,7,65,0.32,65,1,65,NA,NA,NA,NA,NA,NA,0.28,65,NA,NA,0.46,65,41,65,46,65,24.7,65,NA,NA,NA,NA
"09:10:00 05/11/2003",NA,NA,NA,NA,NA,NA,NA,NA,140,65,290,65,NA,NA,NA,NA,NA,NA,8.3,65,7.1,65,0.01,65,1.6,65,NA,NA,NA,NA,NA,NA,0.58,65,NA,NA,0.2,65,42,65,NA,NA,15.7,65,NA,NA,NA,NA
"09:10:00 07/12/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,1,NA,NA,7.74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,1,0.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:10:00 17/08/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:10:00 20/06/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,1,NA,NA,11.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:10:00 31/05/2004",NA,NA,NA,NA,NA,NA,NA,NA,25,65,350,65,NA,NA,NA,NA,NA,NA,13.1,65,7.2,65,0.004,65,0.41,65,NA,NA,NA,NA,NA,NA,0.05,65,NA,NA,0.04,65,32,65,30,65,10.6,65,NA,NA,NA,NA
"09:11:00 05/11/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,1,NA,NA,8.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1,0.18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:11:00 22/02/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,NA,NA,7.46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:12:00 10/05/2006",NA,NA,NA,NA,NA,NA,NA,NA,55,65,334,65,NA,NA,NA,NA,NA,NA,10.6,65,6.9,65,0.008,65,0.43,65,NA,NA,NA,NA,NA,NA,0.54,65,NA,NA,0.02,65,55,65,51,65,12.1,65,NA,NA,NA,NA
"09:14:00 28/07/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:15:00 06/08/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,1,NA,NA,11.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1,0.081,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:15:00 09/05/2007",NA,NA,NA,NA,NA,NA,NA,NA,37,65,412,65,NA,NA,NA,NA,NA,NA,9.1,65,6.5,65,0.008,65,0.42,65,NA,NA,NA,NA,NA,NA,0.24,65,NA,NA,0.07,65,55,65,45.4,65,14.6,65,NA,NA,NA,NA
"09:15:00 11/07/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,1,NA,NA,10.94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1,0.056,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:15:00 19/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:15:00 23/05/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,1,NA,NA,10.56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,1,0.083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:15:00 26/06/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:16:00 13/06/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,1,NA,NA,10.69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,0.082,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:18:00 13/01/2003",0.05,65,NA,NA,NA,NA,NA,NA,25,65,330,65,NA,NA,NA,NA,NA,NA,8.2,65,7.4,65,0.003,65,0.78,65,NA,NA,NA,NA,NA,NA,0.11,65,NA,NA,0.07,65,64,65,30,65,22.2,65,NA,NA,NA,NA
"09:18:00 14/03/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,1,NA,NA,7.85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:18:00 21/03/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,NA,NA,8.35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:19:00 13/01/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,1,NA,NA,8.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,1,0.097,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:20:00 03/08/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,1,0.076,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:20:00 07/03/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,1,NA,NA,8.07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,1,0.18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:20:00 12/08/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,1,NA,NA,11.06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1,0.067,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:20:00 13/10/2005",NA,NA,NA,NA,NA,NA,NA,NA,60,65,268,65,NA,NA,NA,NA,NA,NA,8.7,65,6.8,65,0.04,65,0.82,65,NA,NA,NA,NA,NA,NA,0.54,65,NA,NA,0.14,65,49,65,55,65,NA,NA,NA,NA,NA,NA
"09:20:00 14/08/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,1,NA,NA,11.22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:20:00 15/07/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:20:00 19/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:20:00 20/09/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,1,NA,NA,8.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:20:00 20/10/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,1,NA,NA,8.44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:20:00 23/08/2004",NA,NA,NA,NA,NA,NA,NA,NA,50,65,350,65,NA,NA,NA,NA,NA,NA,9.9,65,6.2,65,0.003,65,0.65,65,NA,NA,NA,NA,NA,NA,0.85,65,NA,NA,0.07,65,40,65,47,65,11.2,65,NA,NA,NA,NA
"09:20:00 23/11/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,1,NA,NA,8.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:20:00 28/06/2004",NA,NA,NA,NA,NA,NA,NA,NA,50,65,360,65,NA,NA,NA,NA,NA,NA,11.2,65,7.1,65,0.003,65,0.65,65,NA,NA,NA,NA,NA,NA,1.2,65,NA,NA,0.06,65,32,65,46,65,9.4,65,NA,NA,NA,NA
"09:22:00 05/05/2003",0.01,65,NA,NA,NA,NA,NA,NA,25,65,320,65,NA,NA,NA,NA,NA,NA,9.7,65,7.4,65,0.003,65,0.38,65,NA,NA,NA,NA,NA,NA,0.52,65,NA,NA,0.03,65,32,65,16,65,11.3,65,NA,NA,NA,NA
"09:22:00 11/01/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,1,NA,NA,8.56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:22:00 23/08/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,1,NA,NA,9.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,0.09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:22:00 29/06/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,1,NA,NA,9.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.081,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:23:00 02/12/2002",0.03,65,NA,NA,NA,NA,NA,NA,35,65,360,65,NA,NA,NA,NA,NA,NA,8.4,65,7.7,65,0.02,65,0.82,65,NA,NA,NA,NA,NA,NA,0.32,65,NA,NA,0.11,65,38,65,23,65,19.4,65,NA,NA,NA,NA
"09:23:00 05/05/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,1,NA,NA,9.74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,1,0.056,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:23:00 25/10/2006",NA,NA,NA,NA,NA,NA,NA,NA,25,65,NA,NA,NA,NA,NA,NA,NA,NA,10.3,65,6.9,65,0.005,65,0.48,65,NA,NA,NA,NA,NA,NA,0.23,65,NA,NA,0.06,65,58,65,53,65,17.4,65,NA,NA,NA,NA
"09:24:00 02/12/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,1,NA,NA,8.41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,1,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:25:00 06/06/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,1,NA,NA,10.62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1,0.096,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:25:00 10/08/2005",NA,NA,NA,NA,NA,NA,NA,NA,45,65,302,65,NA,NA,NA,NA,NA,NA,10.3,65,7.1,65,0.003,65,0.38,65,NA,NA,NA,NA,NA,NA,0.37,65,NA,NA,0.04,65,45,65,46,65,NA,NA,NA,NA,NA,NA
"09:25:00 11/02/2019",NA,NA,NA,NA,NA,NA,NA,NA,40,1,405,1,NA,NA,NA,NA,NA,NA,8.23,1,7.64,1,0.003,1,0.82,1,NA,NA,NA,NA,NA,NA,0.024,1,NA,NA,0.077,1,56,1,43.6,1,20.5,1,NA,NA,NA,NA
"09:25:00 19/04/2004",NA,NA,NA,NA,NA,NA,NA,NA,40,65,390,65,NA,NA,NA,NA,NA,NA,8.9,65,6.5,65,0.006,65,0.45,65,NA,NA,NA,NA,NA,NA,0.21,65,NA,NA,0.08,65,36,65,35,65,14.4,65,NA,NA,NA,NA
"09:25:00 20/09/2004",NA,NA,NA,NA,NA,NA,NA,NA,80,65,410,65,NA,NA,NA,NA,NA,NA,8.6,65,6.8,65,0.01,65,0.98,65,NA,NA,NA,NA,NA,NA,0.88,65,NA,NA,0.12,65,49,65,58,65,13.7,65,NA,NA,NA,NA
"09:25:00 22/02/2007",NA,NA,NA,NA,NA,NA,NA,NA,35,65,359,65,NA,NA,NA,NA,NA,NA,6.9,65,7.3,65,0.003,65,0.35,65,NA,NA,NA,NA,NA,NA,0.09,65,NA,NA,0.02,65,100,65,NA,NA,24.1,65,NA,NA,NA,NA
"09:25:00 22/04/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,1,NA,NA,7.41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:25:00 26/07/2004",NA,NA,NA,NA,NA,NA,NA,NA,40,65,370,65,NA,NA,NA,NA,NA,NA,11,65,6.3,65,0.003,65,0.48,65,NA,NA,NA,NA,NA,NA,0.86,65,NA,NA,0.04,65,22,65,26,65,8.8,65,NA,NA,NA,NA
"09:25:00 26/10/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,1,NA,NA,9.54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,1,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:25:00 27/04/2006",NA,NA,NA,NA,NA,NA,NA,NA,50,65,270,65,NA,NA,NA,NA,NA,NA,10.5,65,7.3,65,0.005,65,0.62,65,NA,NA,NA,NA,NA,NA,0.23,65,NA,NA,0.06,65,40,65,36,65,13.8,65,NA,NA,NA,NA
"09:25:00 28/06/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,1,NA,NA,11.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1,0.079,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:25:00 31/08/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:26:00 19/04/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,1,NA,NA,8.86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,1,0.093,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:26:00 26/07/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,1,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.054,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:27:00 09/05/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,1,NA,NA,9.38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,1,0.17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:27:00 15/06/2006",NA,NA,NA,NA,NA,NA,NA,NA,35,65,487,65,NA,NA,NA,NA,NA,NA,11.7,65,7.8,65,0.006,65,0.38,65,NA,NA,NA,NA,NA,NA,0.45,65,NA,NA,0.03,65,22,65,21,65,8.8,65,NA,NA,NA,NA
"09:30:00 02/06/2003",0.05,65,NA,NA,NA,NA,NA,NA,30,65,320,65,NA,NA,NA,NA,NA,NA,10.2,65,7.8,65,0.008,65,0.51,65,NA,NA,NA,NA,NA,NA,0.46,65,NA,NA,0.04,65,16,65,NA,NA,10.3,65,NA,NA,NA,NA
"09:30:00 03/11/2004",NA,NA,NA,NA,NA,NA,NA,NA,50,65,300,65,NA,NA,NA,NA,NA,NA,8.6,65,7.2,65,0.02,65,0.5,65,NA,NA,NA,NA,NA,NA,0.4,65,NA,NA,0.1,65,41,65,42,65,16,65,NA,NA,NA,NA
"09:30:00 04/06/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,1,NA,NA,7.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.078,1,NA,NA,NA,NA,NA,NA,NA,NA,6.9,1
"09:30:00 17/04/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,1,NA,NA,9.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:30:00 18/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.137,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:30:00 20/10/2003",NA,NA,NA,NA,NA,NA,NA,NA,90,65,370,65,NA,NA,NA,NA,NA,NA,8.3,65,7,65,0.05,65,0.64,65,NA,NA,NA,NA,NA,NA,0.45,65,NA,NA,0.12,65,36,65,NA,NA,16.1,65,NA,NA,NA,NA
"09:30:00 21/07/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,1,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:30:00 22/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.231,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:30:00 23/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:30:00 28/09/2006",NA,NA,NA,NA,NA,NA,NA,NA,35,65,386,65,NA,NA,NA,NA,NA,NA,9.8,65,7.6,65,0.008,65,0.48,65,NA,NA,NA,NA,NA,NA,0.24,65,NA,NA,0.05,65,16,65,36,65,13.2,65,NA,NA,NA,NA
"09:30:00 29/10/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:30:00 31/05/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,1,NA,NA,13.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:31:00 20/10/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,1,NA,NA,8.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:32:00 29/09/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,1,NA,NA,8.68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:33:00 11/08/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.089,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
